source	target	ligand.complex	receptor.complex	aggregate_rank	mean_rank	natmi.edge_specificity	natmi.rank	connectome.weight_sc	connectome.rank	logfc.logfc_comb	logfc.rank	sca.LRscore	sca.rank	cellphonedb.pvalue	cellphonedb.rank
Myeloid	Glioma	PSAP	AR	0.00610589263881462	472.8	0.48410650261813	318	0.801425547541533	669	0.982441695639582	225	0.826586636347864	666	0	486
Glioma	Myeloid	MDK	SORL1	0.00610589263881462	352.8	0.456327896126198	353	1.77489701794174	349	1.19208819930815	138	0.857936531068464	438	0	486
Myeloid	Glioma	TGFB1	ITGB8	0.00615166374295552	397	0.535773613963254	261	2.05501397967301	274	0.884076354661796	294	0.826009880459818	670	0	486
Glioma	Myeloid	PTN	SDC2	0.00627702950219724	380	0.384927591120086	505	4.65522283833515	29	2.18343248372993	13	0.798088345108691	867	0	486
Myeloid	Glioma	ST6GAL1	EGFR	0.00642234751015892	372.2	0.675945777863341	161	4.04777986106294	61	1.05635325388908	194	0.785869747651256	959	0	486
Myeloid	Myeloid	C3	C3AR1	0.00649757291156626	490.8	0.495789055357813	301	0.03344844115865	1239	1.33439044415731	94	0.8723890144016	334	0	486
Glioma	Myeloid	SPARC	ENG	0.00652780307055837	299.8	0.684328832304824	160	1.36042642774721	476	1.45649822811642	66	0.875598569613123	311	0	486
Myeloid	Myeloid	S100A8	CD68	0.00657344292682419	499.2	0.5021795597715	296	0.0336950389024803	1238	1.18723766125681	141	0.872314730761788	335	0	486
Myeloid	Myeloid	CD14	ITGB1	0.00677242842808789	537.4	0.308162478708317	759	0.0368798135203441	1222	1.36103265757	85	0.911561652445749	135	0	486
Myeloid	TCells	HLA-E	KLRC1_KLRD1	0.00682180158319809	571.6	0.413629168951058	430	0.903071874376534	638	0.447058125635181	684	0.833133822530057	620	0	486
Myeloid	TCells	GNAI2	CXCR3	0.0069221204717687	476.4	0.463567422696746	340	1.20631516509299	535	0.797032249324757	335	0.823552916833965	686	0	486
Glioma	Glioma	MDK	LRP1	0.00712287341842146	332.6	0.464041569727242	338	1.86187708718095	315	1.07566671802573	182	0.871492819280986	342	0	486
Glioma	Glioma	FGF12	FGFR2	0.00716141304563703	621.8	0.996133054400718	5	4.61914659286297	31	0.611092362881866	481	0.597643791427062	2106	0	486
Myeloid	Glioma	LRPAP1	SORT1	0.0071780885535958	579.8	0.326628463030206	691	0.871780971324675	649	0.707213284938908	402	0.825741497297274	671	0	486
Glioma	Myeloid	CCN2	ITGB2	0.00738826727389272	406.6	0.55174429588474	246	1.81748095905702	326	0.903245601558492	280	0.821966676130702	695	0	486
Glioma	Myeloid	LGALS3	ENG	0.00744157345438445	358.2	0.46382212165396	339	0.729899684525581	696	1.49501306775926	62	0.892174940029912	208	0	486
Glioma	TCells	CD59	CD2	0.0074515509526084	295.4	0.460781160793114	346	1.91996069995187	301	1.561064286931	47	0.877462624927829	297	0	486
Myeloid	TCells	HLA-A	CD8B	0.00771273952742869	506.8	0.382489034121515	513	1.13445892876935	560	0.436342340266765	701	0.882095097278189	274	0	486
Glioma	TCells	APP	RPSA	0.00793531479325059	352	0.324049562072091	705	1.56801807359759	416	1.23429793806565	125	0.935325770486802	28	0	486
Glioma	Glioma	APP	LRP6	0.00801003576016266	340.4	0.836154089515491	94	3.12302007562164	133	1.18032797736666	143	0.80107533826832	846	0	486
Glioma	TCells	COL6A1	CD44	0.00804851288916805	462.8	0.405624728162809	456	2.43538409463106	217	0.585955551888728	509	0.828643719146749	646	0	486
Myeloid	Myeloid	S100A9	CD68	0.00814208665925694	471.2	0.454677287052187	354	0.0357417598114501	1226	1.24961831150241	118	0.901865434836694	172	0	486
Glioma	TCells	LAMB2	RPSA	0.0082787845126611	476.2	0.359701103156327	568	1.19640037564232	542	0.637229909761108	452	0.872622372561861	333	0	486
Glioma	TCells	LAMB2	CD44	0.00833716781089824	561.4	0.389138725442244	499	1.09088124817657	582	0.556193013125478	542	0.821569841060225	698	0	486
Glioma	Myeloid	FAM3C	LAMP1	0.00875513862325609	605.4	0.326052185262596	695	0.652365099069325	719	0.616042562095046	471	0.827653445313048	656	0	486
Glioma	Glioma	TNC	ITGA7	0.00910007448546183	483.8	0.983117036247676	29	4.57847412572582	35	0.930833178197656	262	0.696462706628031	1607	0	486
Myeloid	Myeloid	APOE	SORL1	0.00938502893275131	530.8	0.277281356010011	855	0.0531572927602733	1185	1.55428711717595	50	0.92311443794379	78	0	486
Myeloid	Myeloid	C1QB	CD33	0.00946174756097433	488.2	0.447396632072535	368	0.0458574543111718	1200	1.69763730084654	32	0.870525101922998	355	0	486
Glioma	Myeloid	APP	TSPAN15	0.00951054620169731	393.4	0.730080613235436	136	1.33263503181729	485	1.21905814327137	129	0.818301091171689	731	0	486
Glioma	Glioma	VCAN	EGFR	0.00956687288966157	245	0.698045905768871	152	4.54722034060498	37	1.20721290742256	134	0.86135404801407	416	0	486
Glioma	Glioma	PTN	SDC3	0.00961993359182543	354.4	0.348348545829433	603	4.54982592580299	36	1.97939944588095	20	0.831657974078552	627	0	486
Myeloid	TCells	HLA-DRA	LAG3	0.00964136330255786	410.6	0.528256671815494	267	0.613477986402284	733	1.37845594154358	81	0.850762438714058	486	0	486
Myeloid	Myeloid	LGALS9	PTPRC	0.00976180881261853	830	0.293667839261664	798	0.0109930223280736	1400	0.22888308925635	1078	0.865760969124737	388	0	486
Myeloid	TCells	HLA-DRB1	LAG3	0.00977361596590958	410.4	0.585879714891292	213	0.610274062363851	735	1.45155861997363	69	0.841614353369264	549	0	486
Glioma	TCells	MYL9	CD69	0.00984028431317086	342.8	0.719314618185706	144	1.87425408795407	311	1.19123225707062	139	0.830642911129334	634	0	486
Myeloid	TCells	HLA-DPA1	LAG3	0.0100424751760453	434.6	0.568610459499833	227	0.602149317038877	739	1.30322537405872	102	0.833147301115099	619	0	486
Myeloid	TCells	HLA-DPB1	LAG3	0.0101106056938462	444.8	0.569777175441953	226	0.601644761627924	740	1.19211532748885	137	0.830468388687424	635	0	486
TCells	Glioma	ANXA1	EGFR	0.0101106056938462	368.2	0.315391572929015	740	4.08685700287847	54	0.935144399025517	255	0.876440385592793	306	0	486
Myeloid	Glioma	WNT5A	FZD3	0.010177236833669	480.2	0.800569663891517	110	2.6721670962079	193	0.774643073841182	349	0.745271223855692	1263	0	486
Myeloid	Myeloid	SPP1	CD44	0.0103169219759465	642.6	0.182619447397344	1287	0.026845484218002	1262	1.14082627944908	156	0.937849220730575	22	0	486
Myeloid	TCells	LGALS1	CD69	0.0105271960815906	440	0.319477989428541	725	0.585115300242506	746	1.06680735623694	188	0.928066724216487	55	0	486
Myeloid	TCells	S100A8	CD69	0.0106690699918607	430.8	0.588589783848512	210	0.583156307568837	748	1.22678972988816	126	0.837723254292225	584	0	486
Glioma	Glioma	THBS4	SDC1	0.0107016438571585	729.2	0.994122735391523	10	4.51035685689533	38	0.393508860470167	772	0.530808432410027	2340	0	486
Glioma	Glioma	APP	APLP1	0.0107057159264645	274.6	0.82195561978481	100	2.98489973703952	158	1.32830922746242	95	0.84354044017359	534	0	486
Myeloid	Myeloid	C1QA	CD33	0.0107119740500082	490.8	0.451161197889747	360	0.0521546428200842	1186	1.60321289604992	42	0.866906858431248	380	0	486
Myeloid	Myeloid	FN1	C5AR1	0.0107119740500082	490.6	0.43865362397508	380	0.0333143081147928	1241	1.17352331996212	145	0.892982561704386	201	0	486
Glioma	Glioma	ANXA1	EGFR	0.0107405782477435	285.4	0.39215894868051	493	4.24756284566886	46	1.11315584402851	167	0.887760904933297	235	0	486
Glioma	Glioma	APP	TNFRSF21	0.0108124694116005	405.2	0.567930743038552	230	1.5445344463751	422	1.0998861419373	173	0.819978336564564	715	0	486
Glioma	Glioma	FGF1	EGFR	0.0112634264828727	480.6	0.971476236960956	39	4.94466923047353	17	0.963063022645496	235	0.692688992476724	1626	0	486
Glioma	Glioma	VEGFA	EGFR	0.0112634264828727	226.2	0.655102320034044	172	4.50854077640784	39	1.78995150382515	25	0.862327608275026	409	0	486
Myeloid	TCells	HLA-B	CD8A	0.0113265585001087	472.6	0.416340914512559	421	1.29706034018059	502	0.402781044236878	757	0.893849625371774	197	0	486
Glioma	Glioma	APP	LRP1	0.0114015685589886	351.6	0.428662809079409	400	1.41961445879286	457	1.11309485776432	168	0.886091788707512	247	0	486
Glioma	Myeloid	APP	LRP10	0.011476975495448	509.6	0.346846673019196	608	1.32699608765981	489	1.02240639763916	206	0.814565923538791	759	0	486
Glioma	Glioma	ITGAV	THY1	0.011705593319337	325.8	0.638397213340863	180	3.22162663918086	126	0.958019596144104	237	0.835315329950894	600	0	486
Myeloid	Myeloid	FN1	ITGA4_ITGB1	0.0117186128017645	561	0.296973650174645	785	0.0333703057218329	1240	1.12060983768255	163	0.912572565915362	131	0	486
Glioma	Glioma	PTN	PLXNB2	0.0118391151503696	421.4	0.285884569452221	825	4.50155620977387	40	1.89762544499546	21	0.817568509334501	735	0	486
