source	target	ligand.complex	receptor.complex	aggregate_rank	mean_rank	natmi.edge_specificity	natmi.rank	connectome.weight_sc	connectome.rank	logfc.logfc_comb	logfc.rank	sca.LRscore	sca.rank	cellphonedb.pvalue	cellphonedb.rank
Myeloid	Myeloid	APOC2	LRP1	0.00118452047125523	190	0.525451370592427	199	1.67999323394001	87	2.10335870014966	24	0.905566920567726	120	0	520
Myeloid	Myeloid	CCL3L1	CCR1	0.00130566963158632	285.4	0.839374191435004	26	2.46757936378729	22	1.40564861111283	71	0.812229011381333	788	0	520
Glioma	Myeloid	VEGFA	SIRPA	0.00135517788249233	344.2	0.416001466230412	359	0.909941154711131	370	0.806401070623987	241	0.88568241336856	231	0	520
Myeloid	Myeloid	S100A9	TLR4	0.00141730072443773	219.4	0.734619605857118	73	2.1861364698829	36	1.91674243193832	28	0.861050827795683	440	0	520
Myeloid	Myeloid	CD14	TLR6	0.0014753873168955	350.2	0.805595567702262	37	1.83147231721785	60	1.38911971084588	74	0.772518524391777	1060	0	520
Myeloid	Myeloid	LGALS9	HAVCR2	0.00153501296883158	227.2	0.860801194395706	18	2.99880901134082	5	1.38712399498822	75	0.850274356530783	518	0	520
TCells	Myeloid	CCL5	CCR1	0.00159619638350123	327.4	0.786335528682617	44	2.20576420179705	35	1.38558111193283	76	0.787246946017285	962	0	520
Myeloid	Myeloid	MRC1	PTPRC	0.00159619638350123	207.8	0.72719143463076	76	3.07927252639719	2	1.77611747020883	40	0.86606333157225	401	0	520
Glioma	Myeloid	LGALS1	PTPRC	0.00165895620954908	279.8	0.281539724369851	736	1.91112741346471	53	1.36700681644376	77	0.939385166451039	13	0	520
Glioma	Myeloid	VEGFA	NRP1	0.00167960382624196	359.2	0.366374149352688	476	0.707517666394813	456	0.923856847989402	192	0.899808759587165	152	0	520
Myeloid	Myeloid	S100A8	ITGB2	0.0020696572604139	200.6	0.712336111217667	83	2.3328307567726	29	2.20135052586141	16	0.872739998628101	355	0	520
Myeloid	Myeloid	HLA-DQB1	CD4	0.00227292212065586	259	0.868485931245831	16	2.64748872454408	13	1.31765995555545	93	0.829554229182075	653	0	520
Glioma	Myeloid	CCN1	ITGB2	0.00229778321381001	355.4	0.907122146245201	8	1.71901091237575	80	1.33998225090628	86	0.769649362126904	1083	0	520
Myeloid	Myeloid	CD14	ITGA4	0.00229778321381001	180.6	0.70968858734763	86	2.32768845283428	30	1.89134452773966	31	0.885395759106246	236	0	520
Glioma	Myeloid	HMGB1	HAVCR2	0.00234834015009852	344.4	0.353647853550425	509	1.76617178666039	66	0.573237814863474	465	0.897451793583679	162	0	520
Glioma	Myeloid	THY1	ITGAX_ITGB2	0.00237149914386954	284.4	0.583196517853856	151	1.55137264073102	113	1.15406809600258	128	0.851505321462729	510	0	520
Myeloid	Myeloid	S100A8	TLR4	0.00245863644280921	329.2	0.695591136738421	88	1.73921570185649	75	1.47812133296878	63	0.79536005728225	900	0	520
Myeloid	Myeloid	LILRB4	LAIR1	0.00256373201347165	317.6	0.862770597028184	17	2.69194285111705	12	1.07277368331418	142	0.796263950672123	897	0	520
Glioma	Myeloid	RPS19	C5AR1	0.0027413760152634	301.4	0.349332832454489	525	1.46906670346085	139	0.771820560278244	269	0.921607554687676	54	0	520
Myeloid	Myeloid	IL1B	IL1R2_IL1RAP	0.00280203751102969	297	0.698756467639758	87	1.63870561423926	92	1.57823606838562	53	0.818972071212351	733	0	520
Myeloid	Myeloid	SPP1	ITGA5_ITGB1	0.00287177168565451	290.2	0.292895912419903	699	1.25169971880241	202	2.28740467350334	12	0.935976713665117	18	0	520
Myeloid	Myeloid	LYZ	ITGAL	0.00298487114857987	445.4	0.722041022491419	78	1.91277259862054	52	1.31150228279173	94	0.712940902636678	1483	0	520
Myeloid	Myeloid	GNAI2	C5AR1	0.00303382716890623	239.2	0.481741188133613	253	1.75864611486183	68	1.21651952747474	113	0.884901007258252	242	0	520
Myeloid	Myeloid	PLAU	PLAUR	0.0031753159524057	292.8	0.802774152918388	38	1.73106897274098	76	1.29702843830038	96	0.818457848074041	734	0	520
Glioma	Myeloid	THY1	ITGAM_ITGB2	0.0031853592307482	297	0.567574927732211	165	1.6087883888315	99	1.00835558366877	160	0.846843840945191	541	0	520
Myeloid	Myeloid	ADAM28	ITGA4	0.00327343655929282	277	0.727209927538938	75	2.36356248402052	26	1.29680093286156	97	0.828079702502598	667	0	520
Myeloid	Myeloid	CD14	TLR1	0.00327343655929282	273.6	0.680983891075274	97	2.35278728544189	28	1.51528875984591	58	0.828372025966596	665	0	520
Glioma	Myeloid	SERPINE1	PLAUR	0.00327466282967196	287.2	0.392540640629876	405	1.06171870845763	284	1.12433210232004	133	0.912620048440725	94	0	520
Myeloid	Myeloid	S100A8	CD68	0.00327476817660585	192.4	0.628344839693355	123	1.95633616590132	48	2.24247226521249	13	0.88286647036839	258	0	520
Glioma	Myeloid	SERPINE1	ITGB5	0.00330487169164333	487.2	0.379744401800292	435	0.582421897677445	532	0.53993298527875	502	0.860050108958711	447	0	520
Glioma	Myeloid	ANXA2	TLR2	0.00339683838238836	421	0.33819916623207	548	1.0476923747487	291	0.623494655845584	403	0.874076452720274	343	0	520
Myeloid	Myeloid	HLA-DQA1	CD4	0.00353936120083122	463.4	0.932395210758766	4	2.50156410855475	20	0.801972454898171	243	0.70730166324245	1530	0	520
Myeloid	Myeloid	LGALS9	PTPRC	0.00358217702795727	186.4	0.66020351119469	108	3.13950563377838	1	1.79528606261507	39	0.881811150057606	264	0	520
Glioma	Glioma	NCAM1	PTPRZ1	0.00363540573768301	401.8	0.470611151776464	265	0.0402380565612082	1049	1.6484338550245	48	0.904722034424217	127	0	520
Myeloid	Myeloid	GNAI2	FPR1	0.00396710430470728	252.6	0.480179167827058	256	1.73042169233042	78	1.09450010192414	138	0.881469256746111	271	0	520
Myeloid	Myeloid	ICAM4	ITGB2	0.00401600896653794	457.6	0.846438875252338	23	2.08068415315493	40	1.24976357469739	104	0.696194627676937	1601	0	520
Myeloid	Myeloid	F13A1	ITGA9	0.00424660372043711	431.4	0.849249436380628	21	1.780715333792	65	1.24581931707405	106	0.717849815932381	1445	0	520
Myeloid	Myeloid	CCL4	CCR1	0.00424660372043711	227.8	0.660851490516634	106	2.28094569000968	32	1.87920165374846	33	0.859962293995441	448	0	520
Glioma	Myeloid	HMGB1	CD163	0.00424660372043711	269.2	0.328280411367588	581	1.57408401238906	106	1.32224335270372	92	0.925011317259732	47	0	520
Glioma	Myeloid	VEGFB	NRP1	0.00428283707649472	497	0.330529624139453	574	0.698308119387585	464	0.656773525036346	375	0.845412470861186	552	0	520
Glioma	Myeloid	PTN	SDC2	0.00435797273509769	346.6	0.467050346431027	270	0.528469909539143	576	1.23359299630515	108	0.882782727375901	259	0	520
Myeloid	Myeloid	SERPINF1	PLXDC2	0.00436505866409644	300.8	0.660726719188387	107	2.22726739560991	33	1.35784813568975	80	0.814659981112083	764	0	520
Glioma	Myeloid	ANXA1	FPR1	0.00443415922293619	457	0.365558850546403	478	1.43094600406905	150	0.490763656368907	578	0.844446829712586	559	0	520
Glioma	Myeloid	MDK	ITGA4_ITGB1	0.00447264995738759	366.8	0.328386530307919	579	0.623201143130593	508	1.08729870488155	141	0.913734437452169	86	0	520
Glioma	Myeloid	MDK	SDC2	0.00455043330817808	392	0.427081937826517	343	0.519019026665016	581	1.03398965981672	155	0.872225538459838	361	0	520
Myeloid	Myeloid	C3	ITGAX	0.00460836858619619	267	0.656346981655323	109	1.81496051180775	62	1.48885007010194	61	0.840953610987539	583	0	520
Glioma	Myeloid	MDK	SORL1	0.00462929509167114	329.8	0.464055250594936	278	0.619586003527081	509	1.18170229536388	124	0.887535495645853	218	0	520
Myeloid	Myeloid	TNFSF13B	HLA-DPB1	0.00473325736613012	310.8	0.784234903610168	46	1.98799230253938	45	1.22627479497113	110	0.805855413542298	833	0	520
Myeloid	Glioma	C1QB	C1QBP	0.00486032447140276	202	0.452187099732163	290	1.55717323894856	111	2.02673668872938	26	0.919500570053918	63	0	520
Glioma	Myeloid	SPARC	ENG	0.00508281516049304	384.8	0.436952433536062	324	0.648451842633663	491	0.726589998125905	305	0.879766487480624	284	0	520
Glioma	Myeloid	FN1	SDC2	0.00508281516049304	452.4	0.33699550246156	553	0.509509467960749	594	0.797012843433419	249	0.873533782885641	346	0	520
Glioma	Myeloid	LGALS3	ENG	0.00512574409863881	424.4	0.388702780255889	414	0.642143039289493	497	0.634292882585513	397	0.878813634628843	294	0	520
Glioma	Myeloid	SPON2	ITGB2	0.00516896260680578	324.2	0.447031171909245	303	1.71750055304749	81	1.18780325140212	121	0.838545672471794	596	0	520
Glioma	Myeloid	CD59	STAB1	0.00521247214746468	299.8	0.423838096667073	347	1.14009723620359	248	1.21550858166035	114	0.881484865336257	270	0	520
Glioma	Myeloid	FAM3C	LAMP1	0.0053894500566623	495	0.321758636304487	601	0.528922452312433	575	0.656923782527341	374	0.865512949954266	405	0	520
Glioma	Myeloid	HLA-A	LILRB1	0.00543443686918545	418	0.36939252801226	462	1.38448415511976	168	0.468720486783314	602	0.874262095444633	338	0	520
Myeloid	Myeloid	SPP1	ITGA9_ITGB1	0.00550672675744083	276.2	0.304107752701667	665	1.4096573913945	162	2.34190685450433	9	0.933123916203177	25	0	520
Myeloid	Glioma	SPP1	ITGAV_ITGB1	0.00550672675744083	354.8	0.229542030424772	975	1.14847191721032	242	2.0580600794728	25	0.939892162584002	12	0	520
Myeloid	Myeloid	F13A1	ITGB1	0.00552040357535389	235.8	0.45099006738979	295	1.59385293487887	102	1.35752076449669	81	0.893776557664418	181	0	520
Glioma	Myeloid	COPA	CD74	0.00571070844309527	297.2	0.319137122649909	608	1.65948441621409	90	1.7680773921006	42	0.886531912414127	226	0	520
Glioma	Glioma	CNTN1	PTPRZ1	0.00574190655347039	417.4	0.572780615055207	159	0.0374311464063035	1054	1.53612563896742	56	0.877928011798934	298	0	520
Myeloid	Myeloid	SPP1	PTGER4	0.00596986882400864	204.4	0.44804816982972	301	1.96169401891282	47	2.42533833453798	7	0.900640866763267	147	0	520
Myeloid	Myeloid	THBS1	ITGA4	0.00625446636592587	409.4	0.743445702774955	70	1.5174264565916	121	1.26721495194947	99	0.748219857598216	1237	0	520
Glioma	Myeloid	GNAI2	C5AR1	0.00645078139945869	439.6	0.3152081894324	623	1.45418626195158	143	0.564881552264379	476	0.861475138210843	436	0	520
Glioma	Myeloid	ADAM23	ITGA4	0.00661024112493485	615	0.674011968239258	101	1.0303935825052	309	0.736463936030781	299	0.654102315329242	1846	0	520
Myeloid	Myeloid	HLA-B	LILRB1	0.00661024112493485	272.6	0.454718763152477	286	1.73949685229459	74	0.972145090457672	174	0.876972794312966	309	0	520
TCells	Myeloid	HMGB1	HAVCR2	0.00666054544535135	305.2	0.328738952343685	577	1.70078517613246	84	0.995810718756988	165	0.894041773562625	180	0	520
TCells	Myeloid	HMGB1	CD163	0.00671798212822332	279.8	0.305158245482033	661	1.50869740186113	124	1.74481625659723	43	0.922438528039363	51	0	520
Glioma	Myeloid	GNAI2	FPR1	0.00715249676345203	480	0.314186143560438	624	1.42596183942017	151	0.44286212671377	636	0.857457439989629	469	0	520
Myeloid	Myeloid	ADAM10	TREM2	0.00720317222551115	240.6	0.614918585495542	127	1.98226879753183	46	1.32787052623147	90	0.863596275813189	420	0	520
Glioma	Myeloid	MIF	TNFRSF14	0.00720890418707178	386.2	0.312297438382728	637	0.760884571775247	438	0.76552819380158	275	0.92002482413375	61	0	520
Myeloid	Myeloid	HLA-DMA	CD4	0.00753888684467117	293.6	0.768710025769134	55	2.55753112271563	17	1.1473498769066	129	0.816269037650035	747	0	520
Myeloid	Myeloid	GRN	TNFRSF1A	0.00766342444213111	272.6	0.43829367042795	321	1.32002468177717	187	1.36641107243335	78	0.883191928449006	257	0	520
Myeloid	Glioma	ADAM10	NRCAM	0.00767309658464053	403.8	0.459746654651854	281	0.525669243217863	578	0.837847944338557	228	0.864495138714564	412	0	520
Myeloid	Myeloid	HLA-DMB	CD4	0.00788455317233756	303.6	0.821719473229683	34	2.74135339198242	9	1.14013346858167	131	0.80642572219536	824	0	520
Glioma	Glioma	PTN	PTPRZ1	0.00789591878584413	385.2	0.416989994802775	356	0.0588192624785902	1014	1.9041439581198	30	0.943808986572245	6	0	520
Myeloid	Glioma	ITGB2	THY1	0.00816089890730473	248.2	0.572397483273976	160	1.72344658069094	79	1.3229452690863	91	0.867505849610721	391	0	520
Myeloid	Myeloid	GAS6	MERTK	0.00842198746698687	328.2	0.90639357039082	10	2.28443158030935	31	1.11760567323416	134	0.789632075942823	946	0	520
Myeloid	Myeloid	C3	ITGAM	0.00842198746698687	301.6	0.60425742033073	134	1.92979200800871	51	1.19742504543431	119	0.825305492879504	684	0	520
Myeloid	Glioma	LGALS9	LRP1	0.00847815905243208	500.4	0.306185616123207	658	1.23498733392055	211	0.568489256267855	473	0.831743800466457	640	0	520
Myeloid	Glioma	CD14	ITGB1	0.0085427788679788	319.2	0.317367847908506	615	1.30363616460286	190	1.18352275035435	123	0.900536080459565	148	0	520
Glioma	Myeloid	VEGFA	NRP2	0.0087390060279477	495.2	0.328539789175907	578	0.421285139904427	662	0.596006880337937	431	0.879713475006901	285	0	520
Myeloid	Myeloid	ICAM1	ITGAX_ITGB2	0.00879308240505935	282.2	0.602501020810036	136	1.8818638519746	56	1.30076895714497	95	0.83761100315574	604	0	520
Myeloid	Myeloid	CD14	ITGB1	0.00879308240505935	237.4	0.410024707209758	373	1.47274653815791	136	1.47870079935225	62	0.911434167983326	96	0	520
TCells	Myeloid	RPS19	C5AR1	0.00880521031624754	344.8	0.304697347454825	663	1.18603420492737	228	0.809866996692035	239	0.916524746430026	74	0	520
Glioma	Myeloid	JAM3	ITGAM_ITGB2	0.00946702561046449	399	0.552026731625383	174	1.60363301360751	101	0.950714826571211	181	0.779099292569871	1019	0	520
Myeloid	Glioma	LGALS9	CD47	0.00970298972362839	462.4	0.365072038414737	480	1.24285986437782	207	0.59953073333572	429	0.826276316957161	676	0	520
Myeloid	Glioma	C1QB	LRP1	0.00976654066619146	300.4	0.295160614488952	689	1.53981516760233	114	1.80131330635568	38	0.901837223717532	141	0	520
Myeloid	Myeloid	C3	C3AR1	0.0101745338051357	344	0.650490564422743	111	1.52289721646817	119	1.06793620510079	143	0.806140138172569	827	0	520
Glioma	Myeloid	HSP90B1	TLR2	0.0103663280712535	493.8	0.303858850179102	667	1.04381681904645	298	0.397254930976186	685	0.877924180786119	299	0	520
Myeloid	Myeloid	HMGB1	CD163	0.0105933431349579	307.4	0.281015630661657	738	1.4404250886099	145	1.41425857260568	70	0.919438318210621	64	0	520
Myeloid	Myeloid	PTPN6	CD300LF	0.0105977070816251	610.6	0.956940064859679	1	1.99650293841228	44	0.555895315461302	487	0.618738045510483	2001	0	520
Glioma	Myeloid	MIF	CD44_CD74	0.0105977070816251	343.8	0.266235623220415	793	1.02069515388887	317	1.33441288014286	88	0.948130619594203	1	0	520
Glioma	Glioma	ADAM10	NRCAM	0.0105977070816251	1039.2	0.153242989031628	1390	0.00680581273733522	1360	0.241711841536618	960	0.786475969114769	966	0	520
Myeloid	Myeloid	LGALS9	CD44	0.0107115117859181	276.6	0.466576025354994	274	1.57372150448982	107	1.12840840635686	132	0.873225868820309	350	0	520
Myeloid	Glioma	APOC2	LRP1	0.0109069309575705	333.8	0.30749739915716	651	1.38330556263588	169	1.68230622531122	47	0.880036329695867	282	0	520
Myeloid	Myeloid	ICAM1	ITGAM_ITGB2	0.0110230888607665	295.2	0.586362337352866	147	1.93927960007509	50	1.15505644481115	126	0.832599105562258	633	0	520
Glioma	Myeloid	APP	APLP2	0.0111454116785116	446	0.311389908016711	639	0.367992368784465	695	0.832243354959078	230	0.900861047331793	146	0	520
Glioma	Myeloid	COL4A1	CD93	0.011192368854843	442	0.846428381577782	24	1.42348598885506	156	1.046924754827	150	0.731435367929809	1360	0	520
Myeloid	Myeloid	VCAN	ITGA4	0.0113150065674726	294.6	0.417660692446459	355	1.2674363180994	197	1.15500373022866	127	0.881018831135532	274	0	520
Glioma	Myeloid	COL6A1	CD44	0.0118859907358332	423	0.328313190406085	580	0.357431544422749	704	0.972460964450412	173	0.902570202007961	138	0	520
Myeloid	Myeloid	PLAU	ITGAM	0.0119389360511653	376.8	0.808808706423566	36	2.16356053078103	37	0.919834101987352	193	0.767190443884537	1098	0	520
Myeloid	Glioma	SPP1	CD44	0.0119389360511653	416.4	0.176566955253083	1242	1.13950052522621	249	1.8721016136265	34	0.929457002130535	37	0	520
Glioma	Myeloid	COL6A2	CD44	0.0120557878509589	440.4	0.312547185436338	633	0.354429921423935	706	0.931737970150639	189	0.899098273621436	154	0	520
Glioma	Myeloid	COL1A1	CD44	0.0123141167730729	457	0.310560542416839	641	0.353072609082388	709	0.842893782101988	227	0.892725471269494	188	0	520
Myeloid	Glioma	SERPINA1	LRP1	0.0124887823045253	516.4	0.332190529539072	566	1.22834154601982	214	0.493057932834074	575	0.822439387048368	707	0	520
Glioma	Myeloid	MIF	CD74_CXCR4	0.0124887823045253	307.2	0.287611552376474	711	1.17299495817155	232	1.43980711035484	68	0.94451755809058	5	0	520
Myeloid	Myeloid	LY86	CD180	0.012582238578495	502.6	0.869985800616038	15	2.14730445076219	38	0.844316700870512	225	0.680578798846237	1715	0	520
Glioma	Glioma	CNTN2	CNTN1	0.012582238578495	770	0.844702741281873	25	0.022221099459356	1120	0.664656465063272	368	0.660430825884593	1817	0	520
Myeloid	Glioma	GRN	SORT1	0.0129341294507732	413.2	0.325781034334183	586	1.15022166196988	241	1.10526226419278	135	0.840673042531381	584	0	520
Myeloid	Myeloid	TNFSF12	CD163	0.013095464441553	315.4	0.58067466718742	156	1.73045818170693	77	1.62173441294169	50	0.813660040251421	774	0	520
Glioma	Myeloid	HMGB1	TLR2	0.0132073760519514	500.6	0.307744276612562	650	1.04434980083546	297	0.375454883918179	719	0.876236057954746	317	0	520
Myeloid	Glioma	SPP1	ITGA5_ITGB1	0.0132418420329232	358.4	0.230472102490587	970	1.14763993778557	243	2.1481941987541	20	0.928408800202988	39	0	520
Glioma	Myeloid	SEMA6D	PLXNA1_TREM2_TYROBP	0.01327476935532	541	0.410872620825192	370	1.13158318554606	252	0.893722784973146	210	0.732239739056399	1353	0	520
Glioma	Myeloid	F12	CD93	0.0133400134131179	448.4	0.771455051544718	53	1.42384008794928	154	1.01637210725859	157	0.731650209377397	1358	0	520
Myeloid	TCells	S100A8	CD69	0.0133400134131179	447.6	0.582718912463335	153	1.42326714747333	157	1.36200698429566	79	0.735496749919053	1329	0	520
Myeloid	Glioma	F13A1	ITGB1	0.0133920917276558	323.8	0.349075908351025	526	1.42474256132381	153	1.06234271549879	145	0.880989399967	275	0	520
Glioma	Glioma	MDK	PTPRZ1	0.0135874725215396	408.4	0.381305562442053	429	0.0493683796044631	1032	1.70454062163136	46	0.938364383016359	15	0	520
Glioma	Myeloid	COL4A2	CD93	0.0138366726907747	433.2	0.549148966281179	177	1.42275639202421	158	0.95281385840826	180	0.760410627462886	1131	0	520
Glioma	Glioma	CD99	CD81	0.0139177028135629	695.8	0.191597855699712	1164	0.0243518644384816	1102	0.429779050811279	653	0.927669955635773	40	0	520
Myeloid	Myeloid	SPP1	ITGAV_ITGB5	0.0143474538053301	299.4	0.274244794497013	765	1.41243369688193	161	2.34977366679223	8	0.925544341850449	43	0	520
Myeloid	Glioma	PTGS2	CAV1	0.0146437528779978	406.6	0.510585023153721	212	0.418329486252421	663	1.09892123436398	137	0.852412059303731	501	0	520
Glioma	Myeloid	COL1A2	CD44	0.0146437528779978	464.8	0.283707041995663	734	0.353382346802843	707	0.79873041891052	246	0.905861714091126	117	0	520
Myeloid	Glioma	GRN	TNFRSF1A	0.0147437781403302	413.6	0.28262131788748	735	1.14708322994339	244	1.2171123344943	112	0.858588991571421	457	0	520
Myeloid	Myeloid	B2M	LILRB1	0.0148689202144103	257.2	0.390065871771731	412	1.82271380164456	61	1.00514667125146	163	0.904176527708747	130	0	520
Glioma	Myeloid	CD99	PILRA	0.0151493599187683	488.4	0.442621283670749	309	0.6728772865637	480	0.635652385610424	394	0.817866623423346	739	0	520
Myeloid	Glioma	TGFB1	CAV1	0.0152521367459475	443	0.41196481172123	369	0.385598203778596	678	0.808502148070714	240	0.864890241067665	408	0	520
Myeloid	Myeloid	A2M	LRP1	0.0154713058774231	344	0.40972275749298	375	0.880217348484313	385	0.939907880486044	186	0.883413094392959	254	0	520
Myeloid	Glioma	C3	CD81	0.0158805752147517	486.8	0.279481058727632	746	0.457362393974114	637	0.718050594118048	312	0.887490142897032	219	0	520
Myeloid	Glioma	ICAM1	CAV1	0.0159872991262336	470.2	0.423261635690275	348	0.365738739517244	698	0.779149152046199	263	0.849928372260527	522	0	520
Myeloid	Myeloid	ENTPD1	ADORA3	0.0160423939592138	473.2	0.926697974997787	5	2.03992839999388	43	0.704889721646761	331	0.714474802608297	1467	0	520
Glioma	Myeloid	THBS2	ITGA4	0.0160991770160179	572.4	0.491126668115241	238	1.03074934433224	308	0.707738156881847	325	0.713712033725641	1471	0	520
Glioma	Myeloid	VCAN	ITGA4	0.0162024682917701	558.2	0.278960650385133	749	1.02237979782563	315	0.360488178179587	744	0.858187208632703	463	0	520
Glioma	Myeloid	CCN2	ITGB2	0.0162252507497906	372.4	0.558736463644059	168	1.71698787686697	82	1.23302901791159	109	0.783937361196979	983	0	520
Myeloid	Myeloid	COPA	CD74	0.0162252507497906	240.2	0.391609020346197	407	1.75071481485927	70	1.85116350919871	36	0.896424850601381	168	0	520
Glioma	Myeloid	CD47	SIRPA	0.0164199479738374	526.8	0.371628702815641	453.5	0.900164330154058	376.5	0.520622999734496	532.5	0.815696848197223	751.5	0	520
Myeloid	Glioma	SIRPA	CD47	0.0165295600541497	526.8	0.371628702815641	453.5	0.900164330154058	376.5	0.520622999734496	532.5	0.815696848197223	751.5	0	520
Myeloid	Myeloid	ADAM10	IL6R	0.0167891414335369	318.2	0.694145958941841	89	1.70096429787403	83	0.982949845330485	170	0.819362571685656	729	0	520
Myeloid	Glioma	GNAI2	CAV1	0.0168619132196068	434.2	0.323257434591897	594	0.322940915817736	755	0.907714763741603	202	0.909801429350817	100	0	520
TCells	Myeloid	SPON2	ITGB2	0.0169738777212002	413.2	0.322993942098482	595	1.63809327370952	94	1.26186477464219	101	0.815318989868525	756	0	520
Glioma	Myeloid	MDK	LRP1	0.0170864361973663	405.2	0.354061139300916	507	0.320458705301277	757	1.00525148268897	162	0.914815646072228	80	0	520
Glioma	Myeloid	CCN1	TLR2	0.0175794953695581	592	0.857249057392887	19	1.04786344439381	290	0.705008830862514	330	0.66408162051177	1801	0	520
Glioma	Myeloid	GNAS	ADCY7	0.017658221021085	589.8	0.298531735560379	680	0.714132384824594	451	0.349644732213115	762	0.848182504363155	536	0	520
Glioma	TCells	LGALS1	CD69	0.017658221021085	514	0.276513651055948	762	0.810192663884895	411	0.556691696349622	484	0.867365359744719	393	0	520
Glioma	Myeloid	CCN1	ITGAM	0.0179214477486451	533.8	0.882047836831609	14	1.48969452865688	130	0.71080288007122	322	0.68569031359495	1683	0	520
Glioma	Myeloid	SERPINE2	LRP1	0.0180085716237593	470.8	0.38673705906125	418	0.311853763424393	765	0.699984691881497	335	0.876246377890594	316	0	520
